user_id,timestamp,login_hour,country,ip_address,device,resource,auth_method,session_duration,command_count,failed_attempts,label
user_004,2026-07-14 14:06:32.336411,14,India,171.74.14.87,Windows,CRM,Password,34,10,0,Normal
user_001,2026-07-05 13:00:44.484650,13,India,208.231.98.168,Windows,Email,Password,46,7,0,Normal
user_001,2026-07-05 08:16:00.291780,8,India,52.12.162.45,Windows,Email,Password,44,10,0,Normal
user_004,2026-07-10 15:27:02.677176,15,India,3.231.181.6,Windows,Email,Password,49,8,0,Normal
user_007,2026-07-20 20:18:09.942976,20,India,167.82.22.140,Windows,CRM,Password,24,8,0,Normal
user_007,2026-07-20 08:25:03.459352,8,India,9.45.126.117,Windows,Email,Password,57,9,0,Normal
user_002,2026-07-14 02:20:46.943563,2,India,46.79.95.209,Windows,Email,Password,19,10,0,Normal
user_009,2026-07-18 11:04:18.578273,11,India,211.168.153.56,Windows,CRM,Password,41,2,0,Normal
user_008,2026-07-07 06:39:27.359305,6,India,69.212.210.146,Linux,CRM,Password,53,5,0,Device Spoofing
user_010,2026-06-28 01:55:01.179226,1,India,111.246.159.164,Windows,CRM,Password,34,10,0,Normal
user_004,2026-07-10 23:05:12.426237,23,India,117.92.104.217,Windows,Email,Password,16,3,0,Normal
user_003,2026-07-13 17:36:18.653718,17,India,140.253.234.218,Linux,CRM,Password,27,7,0,Device Spoofing
user_010,2026-07-15 05:49:22.766109,5,India,10.119.115.192,Windows,Email,Password,47,3,0,Normal
user_003,2026-06-29 03:37:38.001357,3,India,95.140.92.222,Windows,CRM,Password,55,3,0,Normal
user_009,2026-07-06 16:46:24.057021,16,India,9.137.2.145,Windows,Email,Password,24,9,0,Normal
user_001,2026-07-07 05:55:46.606195,5,India,108.22.59.109,Windows,Email,Password,26,10,0,Normal
user_004,2026-07-04 05:36:20.279655,5,India,92.140.79.148,Windows,CRM,Password,33,7,0,Normal
user_009,2026-07-16 04:45:20.479497,4,India,43.24.53.2,Windows,Email,Password,25,6,0,Normal
user_006,2026-07-17 05:13:49.413127,5,India,34.34.142.228,Windows,Email,Password,58,7,0,Normal
user_004,2026-07-14 20:10:17.998304,20,India,132.235.200.245,Windows,Email,Password,38,6,0,Normal
user_001,2026-07-18 14:05:13.383639,14,India,209.177.58.103,Windows,Email,Password,55,3,0,Normal
user_008,2026-07-09 13:18:32.902958,13,India,134.240.17.50,Windows,CRM,Password,19,3,0,Normal
user_001,2026-07-10 09:45:41.084095,9,India,109.50.143.116,Windows,Email,Password,44,8,0,Normal
user_009,2026-07-22 19:12:11.635333,19,India,138.206.13.249,Windows,Email,Password,17,2,0,Normal
user_010,2026-07-20 02:40:24.826667,2,India,11.255.187.66,Windows,CRM,Password,43,9,0,Normal
user_003,2026-07-14 20:12:10.572134,20,India,84.181.173.233,Windows,CRM,Password,47,6,0,Normal
user_009,2026-07-15 22:56:16.106317,22,India,72.52.239.189,Windows,Email,Password,25,6,0,Normal
user_005,2026-07-25 05:35:07.291020,5,India,151.121.67.77,Windows,Email,Password,49,5,0,Normal
user_008,2026-07-26 05:39:28.749899,5,India,152.12.156.217,Windows,Email,Password,32,8,0,Normal
user_009,2026-07-04 13:35:03.940331,13,India,30.236.197.3,Windows,Email,Password,17,8,0,Normal
user_010,2026-07-13 18:01:23.428284,18,India,136.80.39.218,Windows,Email,Password,47,2,0,Normal
user_010,2026-07-15 11:04:43.925545,11,India,15.232.125.65,Windows,CRM,Password,40,7,0,Normal
user_002,2026-06-30 06:41:12.296701,6,India,13.140.167.123,Windows,Email,Password,40,4,0,Normal
user_002,2026-07-11 22:20:11.419783,22,India,134.54.92.46,Windows,CRM,Password,37,3,0,Normal
user_004,2026-07-02 20:34:51.818160,20,India,60.145.40.187,Windows,Email,Password,59,4,0,Normal
user_009,2026-07-12 11:52:51.796113,11,India,85.29.101.171,Windows,CRM,Password,60,4,0,Normal
user_008,2026-07-21 01:48:50.639759,1,India,31.131.62.138,Windows,Email,Password,46,10,0,Normal
user_007,2026-07-06 12:19:41.659274,12,India,167.103.48.119,Windows,Email,Password,21,5,0,Normal
user_010,2026-06-27 07:04:01.276258,7,India,14.117.34.225,Windows,CRM,Password,36,4,0,Normal
user_002,2026-07-13 07:07:45.080796,7,India,110.173.209.222,Windows,CRM,Password,43,7,0,Normal
user_006,2026-07-04 05:15:07.571114,5,India,122.34.165.252,Windows,Email,Password,54,3,0,Normal
user_008,2026-07-02 23:30:35.617064,23,India,16.190.132.228,Windows,CRM,Password,37,2,0,Normal
user_003,2026-07-07 01:44:01.954959,1,India,180.112.72.93,Windows,Email,Password,21,6,0,Normal
user_003,2026-07-09 02:47:27.453975,2,India,64.11.200.130,Windows,CRM,Password,45,9,0,Normal
user_002,2026-07-14 19:23:59.526468,19,India,110.131.250.186,Windows,Email,Password,21,3,0,Normal
user_002,2026-07-07 02:15:07.756356,2,India,159.80.197.14,Windows,Email,Password,33,4,0,Normal
user_004,2026-07-10 05:58:55.820145,5,India,25.136.244.110,Windows,Email,Password,47,8,0,Normal
user_009,2026-06-29 01:22:27.278706,1,India,26.16.253.229,Windows,CRM,Password,53,6,0,Normal
user_004,2026-07-04 04:13:01.919064,4,India,52.174.72.171,Windows,Email,Password,43,5,0,Normal
user_004,2026-07-19 21:03:00.830931,21,India,134.90.154.143,Windows,CRM,Password,26,10,0,Normal
user_008,2026-07-08 11:56:10.319742,11,India,88.152.71.28,Windows,CRM,Password,50,8,0,Normal
user_004,2026-07-06 07:33:13.771910,7,India,3.34.228.171,Windows,CRM,Password,17,3,0,Normal
user_006,2026-07-04 06:32:42.016339,6,India,11.99.106.25,Windows,CRM,Password,35,5,0,Normal
user_010,2026-07-17 05:35:05.566890,5,India,35.140.107.105,Windows,CRM,Password,19,9,0,Normal
user_007,2026-06-30 15:53:40.877756,15,India,146.68.246.107,Windows,CRM,Password,58,5,0,Normal
user_006,2026-07-13 12:53:03.050652,12,India,39.141.36.232,Windows,CRM,Password,27,6,0,Normal
user_005,2026-07-26 13:50:39.114439,13,India,42.218.148.87,Windows,CRM,Password,26,6,0,Normal
user_008,2026-06-29 14:00:28.200332,14,India,48.57.19.73,Windows,Email,Password,27,8,0,Normal
user_002,2026-07-08 06:48:29.080080,6,India,88.193.173.43,Windows,Email,Password,18,8,0,Normal
user_003,2026-07-16 05:55:44.138471,5,India,201.87.96.24,Windows,Email,Password,18,9,19,Brute Force
user_010,2026-07-02 15:28:10.110362,15,India,149.19.81.137,Windows,CRM,Password,46,10,0,Normal
user_008,2026-07-14 02:37:04.201520,2,India,16.181.99.215,Windows,CRM,Password,17,7,0,Normal
user_003,2026-07-26 03:39:21.429699,3,India,144.230.55.83,Windows,CRM,Password,19,4,0,Normal
user_010,2026-07-11 05:59:35.210702,5,India,169.46.70.14,Windows,Email,Password,34,8,0,Normal
user_003,2026-07-20 02:09:01.656959,2,India,27.48.93.69,Windows,CRM,Password,25,7,0,Normal
user_004,2026-07-19 08:58:52.740347,8,India,222.202.15.166,Windows,CRM,Password,20,2,0,Normal
user_002,2026-06-28 04:08:00.791125,4,India,194.34.196.35,Windows,Email,Password,29,7,0,Normal
user_003,2026-07-13 23:14:40.567030,23,India,97.158.147.56,Windows,CRM,Password,49,7,0,Normal
user_008,2026-07-22 07:26:34.024069,7,India,46.68.184.157,Windows,CRM,Password,28,9,0,Normal
user_008,2026-07-08 12:26:08.850754,12,India,168.241.92.58,Windows,CRM,Password,43,9,0,Normal
user_006,2026-07-26 11:59:24.670086,11,India,20.169.218.31,Windows,CRM,Password,31,7,23,Brute Force
user_008,2026-07-22 07:17:29.685212,7,India,22.128.111.90,Windows,CRM,Password,19,10,0,Normal
user_007,2026-07-02 12:00:16.473634,12,India,74.16.96.207,Windows,CRM,Password,25,8,0,Normal
user_002,2026-07-13 10:44:49.410237,10,India,46.164.3.194,Windows,Email,Password,38,8,0,Normal
user_010,2026-07-04 16:46:05.452690,16,India,9.192.247.133,Windows,Email,Password,39,6,0,Normal
user_008,2026-07-02 07:02:14.993618,7,India,104.240.61.236,Windows,CRM,Password,42,8,0,Normal
user_009,2026-07-16 20:24:37.513032,20,India,65.69.113.150,Windows,CRM,Password,29,7,0,Normal
user_007,2026-06-30 06:23:54.945690,6,India,189.244.251.24,Windows,CRM,Password,21,3,0,Normal
user_010,2026-07-15 06:34:50.575773,6,India,77.70.133.154,Windows,CRM,Password,26,3,0,Normal
user_003,2026-07-11 04:49:40.441796,4,India,132.190.83.84,Windows,Email,Password,21,9,0,Normal
user_005,2026-07-13 22:28:04.207460,22,India,147.229.115.40,Windows,CRM,Password,54,6,0,Normal
user_006,2026-07-09 16:57:43.309467,16,India,130.35.43.37,Windows,Email,Password,35,2,0,Normal
user_006,2026-07-25 21:05:34.354155,21,India,91.225.20.189,Windows,Email,Password,53,4,0,Normal
user_010,2026-07-16 16:37:01.119684,16,India,202.64.82.137,Windows,CRM,Password,42,9,0,Normal
user_008,2026-07-18 02:41:57.236812,2,India,156.74.91.94,Windows,CRM,Password,40,8,0,Normal
user_006,2026-07-11 18:25:16.886617,18,India,76.88.180.183,Windows,Email,Password,46,5,0,Normal
user_006,2026-07-14 14:30:08.637088,14,India,215.158.40.186,Linux,Email,Password,28,4,0,Device Spoofing
user_005,2026-07-05 15:18:32.748575,15,India,218.67.244.211,Windows,Email,Password,50,2,0,Normal
user_007,2026-07-05 19:26:26.261760,19,India,55.153.113.176,Windows,Email,Password,21,6,0,Normal
user_004,2026-07-10 03:04:00.267816,3,India,77.53.11.74,Windows,CRM,Password,28,5,0,Normal
user_010,2026-07-20 03:07:04.101705,3,India,34.77.50.73,Windows,CRM,Password,53,3,0,Normal
user_002,2026-07-15 07:56:07.802682,7,India,155.98.117.213,Windows,Email,Password,26,9,0,Normal
user_002,2026-07-10 16:11:28.963115,16,India,29.58.215.94,Windows,Email,Password,60,9,0,Normal
user_004,2026-07-26 20:44:16.103881,20,India,175.223.204.192,Windows,Email,Password,26,2,0,Normal
user_003,2026-07-23 11:49:00.445172,11,India,2.45.67.52,Windows,CRM,Password,15,3,0,Normal
user_005,2026-07-23 19:26:13.718797,19,India,150.40.103.99,Windows,CRM,Password,29,4,0,Normal
user_001,2026-07-21 21:45:24.360196,21,India,151.217.255.169,Windows,Email,Password,32,10,0,Normal
user_004,2026-06-27 23:01:22.442263,23,India,133.32.153.199,Windows,Email,Password,30,7,0,Normal
user_003,2026-07-21 14:41:06.321337,14,India,180.148.38.108,Windows,CRM,Password,45,3,0,Normal
user_003,2026-07-05 05:57:56.616317,5,India,167.238.186.232,Windows,CRM,Password,15,4,0,Normal
user_006,2026-07-25 11:02:38.006468,11,India,67.202.26.121,Windows,CRM,Password,49,5,0,Normal
user_004,2026-07-12 17:35:51.363084,17,India,95.220.41.201,Windows,Email,Password,15,8,0,Normal
user_002,2026-07-24 20:34:50.691609,20,India,129.197.106.98,Windows,Email,Password,21,9,0,Normal
user_009,2026-07-04 04:45:03.524442,4,India,46.185.143.117,Windows,Email,Password,55,8,0,Normal
user_004,2026-06-29 21:55:38.765946,21,India,136.207.21.43,Windows,CRM,Password,27,3,0,Normal
user_010,2026-07-26 06:58:43.021322,6,India,157.71.154.244,Windows,CRM,Password,35,4,0,Normal
user_006,2026-07-03 08:46:03.141119,8,India,128.42.94.55,Windows,CRM,Password,36,3,0,Normal
user_003,2026-07-23 10:52:31.887327,10,India,134.233.32.154,Windows,CRM,Password,15,4,0,Normal
user_005,2026-06-28 03:47:32.425302,3,India,209.246.9.22,Windows,Email,Password,47,5,0,Normal
user_001,2026-07-09 22:10:42.311853,22,India,122.32.196.247,Windows,Email,Password,23,7,0,Normal
user_009,2026-07-09 06:09:08.826771,6,India,115.213.179.74,Windows,CRM,Password,43,8,0,Normal
user_009,2026-07-22 21:42:04.833090,21,India,70.100.64.151,Windows,CRM,Password,21,10,0,Normal
user_002,2026-07-06 13:26:47.287821,13,India,24.50.64.85,Windows,Email,Password,37,9,0,Normal
user_005,2026-07-26 17:42:37.022730,17,India,5.155.244.169,Windows,CRM,Password,57,2,0,Normal
user_001,2026-06-30 21:21:35.263614,21,India,210.198.148.242,Windows,Email,Password,40,2,0,Normal
user_004,2026-06-28 19:23:26.906183,19,India,205.10.72.17,Windows,CRM,Password,25,2,0,Normal
user_003,2026-07-08 04:59:03.284545,4,India,202.233.247.25,Windows,Email,Password,17,8,0,Normal
user_003,2026-06-30 05:06:38.420878,5,India,53.176.183.99,Windows,CRM,Password,47,3,0,Normal
user_006,2026-07-26 21:17:53.763479,21,India,89.174.228.86,Windows,CRM,Password,22,4,0,Normal
user_007,2026-07-20 20:18:24.090569,20,India,157.34.250.236,Windows,CRM,Password,16,6,0,Normal
user_008,2026-07-02 14:52:06.059703,14,India,25.11.209.86,Windows,Email,Password,55,4,0,Normal
user_008,2026-07-11 14:14:33.114939,14,India,82.228.73.208,Windows,CRM,Password,48,9,0,Normal
user_008,2026-06-28 09:38:13.651146,9,India,31.76.64.83,Windows,CRM,Password,57,8,0,Normal
user_006,2026-07-20 08:38:17.098364,8,India,88.129.94.219,Windows,CRM,Password,43,2,0,Normal
user_010,2026-07-10 12:26:17.584552,12,India,180.198.42.20,Windows,CRM,Password,52,9,0,Normal
user_001,2026-07-08 02:26:10.661705,2,India,188.251.227.201,Windows,Email,Password,23,10,0,Normal
user_010,2026-07-25 08:36:42.970593,8,India,191.94.198.190,Windows,Email,Password,31,8,10,Brute Force
user_008,2026-07-05 00:58:23.799183,0,India,167.17.76.165,Windows,CRM,Password,45,7,0,Normal
user_007,2026-07-05 23:25:20.022896,23,India,122.71.20.11,Windows,Email,Password,58,9,0,Normal
user_002,2026-07-24 20:23:00.556531,20,India,10.149.15.87,Windows,CRM,Password,43,3,0,Normal
user_006,2026-07-03 15:55:00.776408,15,India,201.98.57.117,Windows,CRM,Password,45,4,0,Normal
user_004,2026-07-10 21:05:48.625181,21,India,212.106.62.252,Windows,CRM,Password,53,3,0,Normal
user_001,2026-07-13 03:31:03.847353,3,India,218.92.111.156,Windows,Email,Password,49,6,0,Normal
user_006,2026-07-18 07:26:46.449821,7,India,28.134.204.102,Windows,Email,Password,51,7,0,Normal
user_007,2026-06-28 15:34:32.744679,15,India,190.77.210.32,Linux,Email,Password,44,9,0,Device Spoofing
user_008,2026-07-18 03:54:48.535519,3,India,215.29.194.23,Windows,CRM,Password,37,6,0,Normal
user_002,2026-07-24 02:14:30.746212,2,India,90.235.140.100,Windows,CRM,Password,54,3,0,Normal
user_002,2026-07-13 10:39:52.898798,10,India,128.233.60.203,Windows,CRM,Password,19,4,0,Normal
user_001,2026-07-06 22:55:02.293132,22,India,56.124.211.31,Windows,CRM,Password,19,8,0,Normal
user_008,2026-07-18 06:51:48.216873,6,India,2.194.156.240,Windows,Email,Password,22,10,0,Normal
user_007,2026-07-13 15:11:56.191959,15,India,31.103.12.178,Windows,Email,Password,39,7,0,Normal
user_010,2026-07-20 05:05:28.628156,5,India,143.231.95.35,Windows,CRM,Password,20,2,0,Normal
user_007,2026-07-22 23:03:20.138465,23,India,135.250.55.236,Windows,Email,Password,30,2,0,Normal
user_004,2026-07-19 16:03:13.968294,16,India,28.94.5.237,Windows,CRM,Password,52,8,0,Normal
user_002,2026-07-01 05:29:13.966701,5,India,217.139.52.137,Windows,Email,Password,56,6,0,Normal
user_007,2026-07-09 07:04:33.434125,7,India,38.174.174.105,Windows,Email,Password,38,7,0,Normal
user_001,2026-07-19 15:11:23.175743,15,India,27.3.168.234,Windows,CRM,Password,29,4,0,Normal
user_002,2026-07-10 13:11:38.709363,13,India,176.134.167.27,Windows,CRM,Password,50,4,0,Normal
user_005,2026-06-27 12:49:51.828679,12,India,173.54.149.75,Windows,Email,Password,46,2,0,Normal
user_004,2026-06-28 16:52:37.734673,16,India,109.13.1.181,Windows,Email,Password,40,8,0,Normal
user_008,2026-07-01 04:35:40.242996,4,India,182.109.6.184,Windows,CRM,Password,43,9,0,Normal
user_002,2026-07-01 00:23:58.691209,0,India,169.127.246.140,Windows,Email,Password,50,3,0,Normal
user_009,2026-07-25 18:53:50.137373,18,India,130.107.68.115,Windows,CRM,Password,28,10,0,Normal
user_001,2026-06-29 18:17:34.083677,18,India,8.178.87.130,Windows,Email,Password,16,8,0,Normal
user_002,2026-07-20 05:43:27.640816,5,India,193.103.241.233,Windows,CRM,Password,34,2,0,Normal
user_009,2026-07-21 05:58:18.054569,5,India,32.26.113.76,Windows,Email,Password,59,7,0,Normal
user_005,2026-07-18 06:54:07.368470,6,India,183.118.230.214,Windows,Email,Password,28,3,0,Normal
user_003,2026-07-14 00:34:51.879927,0,India,193.17.113.89,Windows,Email,Password,22,9,0,Normal
user_004,2026-07-12 08:09:25.000793,8,India,113.201.70.18,Windows,CRM,Password,60,8,0,Normal
user_001,2026-07-24 18:35:43.259432,18,India,81.28.173.75,Windows,CRM,Password,32,8,0,Normal
user_001,2026-06-29 04:12:12.408647,4,India,1.181.70.90,Windows,Email,Password,39,2,0,Normal
user_001,2026-07-01 09:16:04.985305,9,India,173.146.52.104,Windows,CRM,Password,56,9,0,Normal
user_002,2026-07-26 05:09:09.393695,5,India,146.236.12.105,Windows,Email,Password,46,6,0,Normal
user_005,2026-07-18 02:35:50.513086,2,India,179.8.84.21,Linux,CRM,Password,35,10,0,Device Spoofing
user_008,2026-07-14 10:35:47.892205,10,India,1.78.48.254,Windows,CRM,Password,50,3,0,Normal
user_002,2026-07-24 09:58:04.582686,9,India,49.87.138.141,Windows,Email,Password,36,9,0,Normal
user_009,2026-07-06 20:32:55.253355,20,India,105.145.145.171,Windows,CRM,Password,24,9,0,Normal
user_009,2026-06-30 23:08:48.888475,23,India,109.155.81.200,Windows,CRM,Password,51,4,0,Normal
user_010,2026-07-13 06:53:37.608385,6,India,17.189.13.75,Windows,CRM,Password,30,7,0,Normal
user_003,2026-07-17 04:31:46.524169,4,India,44.7.224.201,Windows,Email,Password,23,3,0,Normal
user_005,2026-07-05 02:13:38.232988,2,India,137.244.46.75,Linux,CRM,Password,38,3,0,Device Spoofing
user_010,2026-07-24 23:49:32.643054,23,India,95.176.251.161,Windows,Email,Password,53,6,0,Normal
user_010,2026-07-13 05:18:41.291779,5,India,144.221.15.150,Windows,Email,Password,25,6,0,Normal
user_001,2026-07-15 20:48:39.538965,20,India,33.248.53.115,Windows,Email,Password,60,8,0,Normal
user_001,2026-07-21 05:10:10.999564,5,India,28.252.226.9,Windows,CRM,Password,24,4,0,Normal
user_004,2026-07-25 07:10:23.125822,7,India,187.27.73.218,Windows,CRM,Password,50,7,0,Normal
user_006,2026-07-09 13:08:32.628551,13,India,143.103.80.35,Windows,Email,Password,20,9,0,Normal
user_004,2026-07-10 03:16:50.577134,3,India,77.187.34.21,Windows,CRM,Password,44,8,0,Normal
user_005,2026-07-11 01:52:07.625850,1,India,193.165.128.15,Windows,CRM,Password,31,8,0,Normal
user_010,2026-07-17 20:20:08.222445,20,India,75.139.178.97,Windows,CRM,Password,36,8,0,Normal
user_003,2026-07-14 06:02:13.312696,6,India,164.193.110.39,Windows,CRM,Password,18,4,0,Normal
user_004,2026-07-07 18:29:25.349160,18,India,143.69.107.184,Windows,Email,Password,42,6,0,Normal
user_006,2026-07-14 17:47:55.388633,17,India,28.2.212.150,Windows,Email,Password,50,5,0,Normal
user_001,2026-07-05 04:42:00.932511,4,India,46.181.166.142,Windows,Email,Password,51,3,0,Normal
user_005,2026-07-15 10:44:47.128681,10,India,48.206.204.208,Windows,Email,Password,49,4,0,Normal
user_003,2026-07-14 11:33:12.260938,11,India,209.120.212.49,Windows,Email,Password,24,5,13,Brute Force
user_010,2026-07-06 01:02:59.329238,1,India,212.169.207.229,Windows,CRM,Password,41,8,0,Normal
user_008,2026-07-14 17:33:26.765391,17,India,54.41.140.77,Windows,CRM,Password,19,5,0,Normal
user_005,2026-07-03 16:30:29.590917,16,India,202.239.153.17,Windows,CRM,Password,21,7,0,Normal
user_006,2026-07-26 19:06:52.114762,19,India,176.188.9.42,Windows,Email,Password,21,7,0,Normal
user_005,2026-07-07 17:21:19.433171,17,India,134.86.232.37,Windows,Email,Password,38,9,0,Normal
user_008,2026-07-18 09:46:44.765990,9,India,38.176.187.145,Windows,CRM,Password,60,9,0,Normal
user_006,2026-07-13 18:00:47.653630,18,India,49.234.219.78,Windows,Email,Password,60,3,0,Normal
user_003,2026-07-21 08:07:55.128624,8,India,124.158.208.132,Windows,Email,Password,35,4,0,Normal
user_007,2026-07-11 21:25:59.289726,21,India,11.10.12.84,Windows,Email,Password,60,7,0,Normal
user_003,2026-07-23 18:52:29.095812,18,India,92.73.77.14,Windows,Email,Password,47,2,0,Normal
user_002,2026-06-29 09:10:45.972351,9,India,210.48.124.220,Windows,CRM,Password,50,10,0,Normal
user_003,2026-07-20 04:35:03.409944,4,India,189.138.51.54,Windows,Email,Password,27,7,0,Normal
user_010,2026-06-30 17:04:11.277887,17,India,73.160.224.66,Windows,Email,Password,26,6,0,Normal
user_004,2026-07-18 09:26:47.519855,9,India,156.43.144.36,Windows,CRM,Password,39,7,0,Normal
user_010,2026-07-20 21:44:51.688400,21,India,213.52.40.136,Windows,Email,Password,47,3,0,Normal
user_002,2026-07-12 12:20:43.394946,12,India,146.227.24.175,Windows,CRM,Password,47,9,0,Normal
user_008,2026-07-05 09:44:56.395963,9,India,170.63.54.100,Windows,Email,Password,21,7,0,Normal
user_008,2026-07-18 21:54:30.879271,21,India,168.23.255.51,Windows,Email,Password,22,9,0,Normal
user_009,2026-06-27 06:31:29.549134,6,India,215.141.60.216,Windows,CRM,Password,56,10,0,Normal
user_006,2026-07-12 10:40:58.739564,10,India,177.16.136.93,Windows,Email,Password,49,3,0,Normal
user_005,2026-07-07 20:41:42.577824,20,India,17.3.251.208,Windows,CRM,Password,21,10,0,Normal
user_008,2026-07-14 21:52:26.758038,21,India,11.220.171.144,Windows,CRM,Password,52,9,0,Normal
user_006,2026-07-21 08:39:07.534942,8,India,105.208.6.1,Windows,Email,Password,41,6,0,Normal
user_009,2026-07-24 20:13:19.278450,20,India,120.102.102.57,Windows,CRM,Password,50,4,0,Normal
user_008,2026-07-06 04:03:20.793131,4,India,190.61.211.199,Windows,CRM,Password,43,3,0,Normal
user_008,2026-07-03 02:55:18.523587,2,India,170.150.135.194,Windows,CRM,Password,18,5,0,Normal
user_006,2026-07-25 15:15:56.036242,15,India,192.67.130.112,Windows,CRM,Password,35,2,13,Brute Force
user_003,2026-06-30 01:29:40.611943,1,India,167.253.129.245,Windows,CRM,Password,24,8,0,Normal
user_010,2026-07-12 00:55:51.687658,0,India,81.100.100.203,Windows,Email,Password,51,7,0,Normal
user_004,2026-07-20 16:09:33.755909,16,India,219.202.10.74,Windows,Email,Password,48,9,0,Normal
user_010,2026-07-18 08:38:21.180290,8,India,102.178.117.251,Windows,Email,Password,16,6,0,Normal
user_008,2026-07-05 14:12:55.437999,14,India,203.236.224.45,Windows,CRM,Password,15,2,0,Normal
user_004,2026-06-29 01:41:48.042680,1,India,200.202.158.231,Windows,Email,Password,56,10,0,Normal
user_007,2026-06-29 10:44:24.013345,10,India,138.195.205.191,Linux,Email,Password,31,8,0,Device Spoofing
user_004,2026-06-29 00:59:57.484401,0,India,134.88.131.177,Windows,Email,Password,31,2,0,Normal
user_010,2026-07-18 21:40:18.884790,21,India,116.1.105.14,Windows,CRM,Password,30,2,0,Normal
user_003,2026-07-11 11:30:22.326856,11,India,194.48.40.240,Windows,Email,Password,32,8,0,Normal
user_001,2026-07-26 06:02:04.203851,6,India,116.152.61.233,Windows,Email,Password,43,6,0,Normal
user_009,2026-07-03 18:45:18.294031,18,India,75.178.247.134,Windows,Email,Password,39,7,0,Normal
user_002,2026-07-18 05:12:58.534472,5,India,78.88.197.133,Windows,Email,Password,50,7,0,Normal
user_006,2026-07-17 22:54:01.445973,22,India,51.62.156.161,Windows,CRM,Password,31,8,0,Normal
user_001,2026-07-02 04:06:36.229180,4,India,180.34.83.198,Windows,CRM,Password,58,3,0,Normal
user_009,2026-07-24 06:04:35.316537,6,India,28.234.122.134,Windows,Email,Password,59,4,0,Normal
user_002,2026-07-04 12:01:22.677117,12,India,74.202.148.43,Windows,CRM,Password,54,6,0,Normal
user_007,2026-06-28 15:20:13.027653,15,India,53.106.55.19,Windows,Email,Password,42,3,0,Normal
user_008,2026-07-25 01:07:39.930338,1,India,125.104.226.125,Windows,CRM,Password,57,9,0,Normal
user_005,2026-07-02 00:36:42.481322,0,India,50.116.25.66,Windows,CRM,Password,40,8,0,Normal
user_004,2026-07-07 00:55:59.708617,0,India,86.105.112.121,Windows,Email,Password,34,3,0,Normal
user_006,2026-07-05 12:04:27.755817,12,India,31.163.194.145,Linux,Email,Password,48,6,0,Device Spoofing
user_002,2026-07-12 08:33:11.474160,8,India,76.64.117.8,Windows,CRM,Password,30,2,0,Normal
user_005,2026-07-13 15:07:30.893978,15,India,187.237.105.16,Windows,Email,Password,31,7,0,Normal
user_008,2026-07-24 13:34:58.239336,13,India,164.227.128.218,Windows,CRM,Password,54,7,0,Normal
user_005,2026-07-04 20:00:14.253184,20,India,9.115.68.81,Windows,Email,Password,39,7,0,Normal
user_002,2026-06-28 20:51:50.859674,20,India,218.156.111.186,Windows,Email,Password,39,9,0,Normal
user_007,2026-07-25 20:29:33.797078,20,India,42.231.83.162,Windows,CRM,Password,59,6,0,Normal
user_010,2026-06-29 01:44:47.111408,1,India,147.85.55.198,Windows,CRM,Password,38,5,0,Normal
user_004,2026-07-01 21:36:57.274214,21,India,75.48.114.141,Windows,Email,Password,32,9,0,Normal
user_007,2026-07-07 05:58:09.259113,5,India,96.31.142.230,Windows,Email,Password,19,10,0,Normal
user_009,2026-07-11 06:18:58.116089,6,India,70.12.85.214,Windows,CRM,Password,39,4,0,Normal
user_010,2026-06-30 07:19:45.644165,7,India,79.168.36.234,Windows,CRM,Password,25,5,0,Normal
user_005,2026-07-07 00:59:45.950603,0,India,79.164.110.56,Windows,CRM,Password,56,4,0,Normal
user_001,2026-07-24 08:29:59.615634,8,India,190.121.8.91,Windows,Email,Password,29,5,0,Normal
user_005,2026-07-01 07:46:07.938710,7,India,168.239.124.18,Windows,Email,Password,15,6,0,Normal
user_002,2026-06-29 07:20:32.601655,7,India,110.244.214.48,Windows,Email,Password,30,10,0,Normal
user_006,2026-07-14 08:03:39.478408,8,India,80.220.200.80,Windows,Email,Password,26,4,0,Normal
user_002,2026-07-01 12:50:28.147420,12,India,125.245.15.81,Windows,CRM,Password,31,8,0,Normal
user_002,2026-06-28 07:25:33.471579,7,India,52.144.45.25,Windows,Email,Password,37,8,0,Normal
user_008,2026-07-26 05:01:54.406393,5,India,7.31.226.46,Windows,CRM,Password,21,10,0,Normal
user_002,2026-07-08 13:31:19.467595,13,India,173.2.250.113,Windows,Email,Password,31,8,0,Normal
user_010,2026-07-02 01:19:56.526898,1,India,149.58.154.147,Windows,CRM,Password,21,4,0,Normal
user_005,2026-07-17 12:31:51.058359,12,India,147.98.12.132,Windows,CRM,Password,58,10,0,Normal
user_004,2026-06-27 14:30:34.191796,14,India,133.156.110.164,Windows,Email,Password,57,4,0,Normal
user_002,2026-07-20 14:27:48.787005,14,India,162.121.243.136,Windows,CRM,Password,53,8,29,Brute Force
user_010,2026-07-09 05:47:16.169424,5,India,129.208.173.163,Windows,Email,Password,34,9,0,Normal
user_006,2026-07-24 10:25:27.528584,10,India,57.105.19.8,Windows,CRM,Password,41,3,0,Normal
user_008,2026-07-09 06:30:51.665732,6,India,66.144.234.88,Windows,CRM,Password,46,2,0,Normal
user_009,2026-07-10 23:34:12.308719,23,India,4.157.225.121,Windows,Email,Password,42,9,0,Normal
user_001,2026-06-30 03:32:07.129506,3,India,10.16.253.154,Windows,CRM,Password,36,9,0,Normal
